,Pred_spent,Pred_prob,customer_id,recency,fequency,price_sum,price_mean,spent_90_days,spent_90_flag
18367,0.82514656,0.20449017,18368,-391.0,1,11.77,11.77,0.0,0.0
18368,0.82514656,0.20449017,18369,-391.0,1,14.96,14.96,0.0,0.0
18369,8.341755,0.34978732,18370,-65.0,5,113.97,22.794,0.0,0.0
18370,4.6743884,0.31157222,18371,-6.0,2,26.95,13.475,0.0,0.0
18371,1.8347218,0.20773882,18372,-391.0,1,55.89,55.89,0.0,0.0
18372,3.5965366,0.2686053,18373,-120.0,2,58.92,29.46,0.0,0.0
18373,0.8648808,0.20449017,18374,-391.0,1,24.98,24.98,0.0,0.0
18374,0.8648808,0.20449017,18375,-391.0,1,19.95,19.95,0.0,0.0
18375,0.82514656,0.20449017,18376,-391.0,1,15.96,15.96,0.0,0.0
18376,0.82514656,0.20449017,18377,-391.0,1,5.78,5.78,0.0,0.0
18377,3.3610263,0.2849971,18378,-262.0,2,58.26,29.13,0.0,0.0
18378,5.9889994,0.43640807,18379,-14.0,3,39.45,13.15,12.99,1.0
18379,0.82514656,0.20449017,18380,-373.0,1,16.54,16.54,0.0,0.0
18380,7.9135537,0.34420145,18381,-166.0,2,136.23,68.115,0.0,0.0
18381,3.3610263,0.3070417,18382,-275.0,2,53.519999999999996,26.759999999999998,60.98,1.0
18382,0.91340566,0.20449017,18383,-385.0,1,43.3,43.3,0.0,0.0
18383,6.7065806,0.2911152,18384,-64.0,2,89.55,44.775,0.0,0.0
18384,0.8648808,0.20449017,18385,-380.0,1,24.54,24.54,0.0,0.0
18385,0.8648808,0.20449017,18386,-391.0,1,31.54,31.54,0.0,0.0
18386,0.9731351,0.21698706,18387,-383.0,2,46.28,23.14,0.0,0.0
18387,1.8347218,0.20773882,18388,-391.0,1,57.27,57.27,0.0,0.0
18388,1.8347218,0.20383026,18389,-391.0,1,59.56,59.56,0.0,0.0
18389,5.7162085,0.3257652,18390,-189.0,3,97.94,32.64666666666667,48.47,1.0
18390,5.696994,0.32474342,18391,-282.0,4,97.55,24.3875,17.48,1.0
18391,1.7115663,0.22037922,18392,-387.0,2,53.36,26.68,0.0,0.0
18392,0.8648808,0.20449017,18393,-391.0,1,26.14,26.14,0.0,0.0
18393,0.82514656,0.20449017,18394,-391.0,1,11.77,11.77,0.0,0.0
18394,4.591372,0.31587458,18395,-34.0,2,23.65,11.825,0.0,0.0
18395,1.8347218,0.20383026,18396,-391.0,1,58.47,58.47,0.0,0.0
18396,0.8648808,0.20449017,18397,-391.0,1,35.2,35.2,0.0,0.0
18397,0.8648808,0.20449017,18398,-391.0,1,20.54,20.54,0.0,0.0
18398,7.5373635,0.35188243,18399,-180.0,8,314.01,39.25125,0.0,0.0
18399,0.8648808,0.20449017,18400,-391.0,1,35.74,35.74,0.0,0.0
18400,5.9889994,0.43640807,18401,-5.0,3,40.47,13.49,35.49,1.0
18401,0.82514656,0.20449017,18402,-391.0,1,10.77,10.77,0.0,0.0
18402,7.5076356,0.3303076,18403,-126.0,3,83.66999999999999,27.889999999999997,0.0,0.0
18403,7.5373635,0.32669213,18404,-288.0,8,274.71,34.33875,0.0,0.0
18404,11.477161,0.4210038,18405,-2.0,4,172.78,43.195,0.0,0.0
18405,4.3592334,0.27552938,18406,-296.0,3,112.34,37.446666666666665,0.0,0.0
18406,0.8648808,0.20449017,18407,-390.0,1,22.54,22.54,0.0,0.0
18407,1.0964357,0.2301205,18408,-354.0,3,50.08,16.69333333333333,0.0,0.0
18408,0.82514656,0.20449017,18409,-391.0,1,14.37,14.37,0.0,0.0
18409,0.82514656,0.20449017,18410,-391.0,1,14.96,14.96,0.0,0.0
18410,1.8347218,0.20773882,18411,-391.0,1,55.07,55.07,0.0,0.0
18411,0.8648808,0.20449017,18412,-391.0,1,19.99,19.99,0.0,0.0
18412,14.354251,0.54072547,18413,0.0,7,157.16,22.451428571428572,0.0,0.0
18413,0.82514656,0.20449017,18414,-391.0,1,15.74,15.74,0.0,0.0
18414,0.82514656,0.20449017,18415,-391.0,1,14.37,14.37,0.0,0.0
18415,10.189298,0.32318923,18416,-43.0,2,94.00999999999999,47.004999999999995,0.0,0.0
18416,0.8648808,0.20449017,18417,-391.0,1,31.77,31.77,0.0,0.0
18417,0.91340566,0.20449017,18418,-391.0,1,40.74,40.74,0.0,0.0
18418,0.8648808,0.20449017,18419,-391.0,1,30.33,30.33,0.0,0.0
18419,0.82514656,0.20449017,18420,-391.0,1,10.77,10.77,0.0,0.0
18420,8.761834,0.407505,18421,-30.0,3,103.03999999999999,34.346666666666664,0.0,0.0
18421,2.4082348,0.24232993,18422,-329.0,2,53.86,26.93,0.0,0.0
18422,87.05638,0.5960314,18423,-45.0,16,976.45,61.028125,212.43,1.0
18423,40.80319,0.71032035,18424,-8.0,13,449.24,34.55692307692308,108.13,1.0
18424,7.8804774,0.407505,18425,-32.0,5,93.67,18.734,0.0,0.0
18425,0.82514656,0.20449017,18426,-391.0,1,6.77,6.77,0.0,0.0
18426,0.82514656,0.20449017,18427,-373.0,1,12.97,12.97,0.0,0.0
18427,0.91340566,0.20449017,18428,-387.0,1,43.96,43.96,0.0,0.0
18428,0.8648808,0.20449017,18429,-391.0,1,31.77,31.77,0.0,0.0
18429,3.7623463,0.2686053,18430,-87.0,2,62.01,31.005,0.0,0.0
18430,0.82514656,0.20449017,18431,-391.0,1,13.97,13.97,0.0,0.0
18431,0.82514656,0.20449017,18432,-391.0,1,9.77,9.77,0.0,0.0
18432,7.553892,0.34665713,18433,-75.0,4,96.56,24.14,0.0,0.0
18433,0.82514656,0.20449017,18434,-391.0,1,11.77,11.77,0.0,0.0
18434,1.8347218,0.20383026,18435,-391.0,1,70.62,70.62,0.0,0.0
18435,3.5965366,0.27622172,18436,-146.0,2,26.96,13.48,0.0,0.0
18436,0.91340566,0.20449017,18437,-391.0,1,38.77,38.77,0.0,0.0
18437,5.0942183,0.3710665,18438,-134.0,5,72.26,14.452000000000002,0.0,0.0
18438,5.488127,0.24283819,18439,-309.0,2,160.36,80.18,0.0,0.0
18439,3.878291,0.28936037,18440,-209.0,2,73.47,36.735,0.0,0.0
18440,17.531538,0.43633774,18441,-118.0,7,361.65,51.66428571428571,0.0,0.0
18441,6.9690557,0.33438635,18442,-174.0,5,128.1,25.619999999999997,0.0,0.0
18442,0.82514656,0.20449017,18443,-391.0,1,15.36,15.36,0.0,0.0
18443,0.82514656,0.20449017,18444,-391.0,1,12.49,12.49,0.0,0.0
18444,53.94764,0.61384696,18445,-24.0,6,566.84,94.47333333333334,96.43,1.0
18445,0.91340566,0.20449017,18446,-391.0,1,38.99,38.99,0.0,0.0
18446,2.540994,0.26200154,18447,-301.0,3,42.12,14.04,0.0,0.0
18447,0.91340566,0.20449017,18448,-391.0,1,42.31,42.31,0.0,0.0
18448,0.82514656,0.20449017,18449,-391.0,1,14.37,14.37,0.0,0.0
18449,2.1684048,0.24187514,18450,-349.0,2,61.97,30.985,0.0,0.0
18450,0.8648808,0.20449017,18451,-391.0,1,24.77,24.77,0.0,0.0
18451,1.8347218,0.20383026,18452,-391.0,1,84.79,84.79,0.0,0.0
18452,0.82514656,0.20449017,18453,-391.0,1,17.94,17.94,0.0,0.0
18453,3.3610263,0.29027915,18454,-217.0,2,45.25,22.625,0.0,0.0
18454,0.82514656,0.20449017,18455,-390.0,1,11.77,11.77,47.56,1.0
18455,0.82514656,0.20449017,18456,-391.0,1,14.96,14.96,0.0,0.0
18456,4.8084826,0.3137047,18457,-144.0,3,36.95,12.316666666666668,0.0,0.0
18457,3.2567253,0.27235612,18458,-222.0,2,30.92,15.46,0.0,0.0
18458,4.8891506,0.30696732,18459,-152.0,4,59.97,14.9925,0.0,0.0
18459,10.48727,0.4246006,18460,-41.0,3,135.39000000000001,45.13,0.0,0.0
18460,7.9254613,0.3277259,18461,-178.0,3,149.21,49.73666666666667,19.99,1.0
18461,1.8347218,0.20383026,18462,-391.0,1,69.99,69.99,0.0,0.0
18462,0.82514656,0.20449017,18463,-391.0,1,14.37,14.37,0.0,0.0
18463,4.8936257,0.35608822,18464,-55.0,3,55.94,18.646666666666665,0.0,0.0
18464,0.95241004,0.21640766,18465,-370.0,2,29.31,14.655,0.0,0.0
18465,0.82514656,0.20449017,18466,-391.0,1,11.77,11.77,0.0,0.0
18466,0.82514656,0.20449017,18467,-380.0,1,12.77,12.77,0.0,0.0
18467,0.82514656,0.20449017,18468,-391.0,1,11.77,11.77,0.0,0.0
18468,0.82514656,0.20449017,18469,-391.0,1,15.36,15.36,0.0,0.0
18469,0.8648808,0.20449017,18470,-391.0,1,24.37,24.37,0.0,0.0
18470,1.8347218,0.20773882,18471,-391.0,1,54.85,54.85,0.0,0.0
18471,0.91340566,0.20449017,18472,-391.0,1,44.96,44.96,0.0,0.0
18472,0.82514656,0.20449017,18473,-391.0,1,14.96,14.96,0.0,0.0
18473,3.1787066,0.2622037,18474,-178.0,2,34.96,17.48,0.0,0.0
18474,10.193357,0.3440985,18475,-83.0,3,149.29000000000002,49.76333333333334,55.46,1.0
18475,0.92461026,0.21640766,18476,-390.0,2,29.189999999999998,14.594999999999999,0.0,0.0
18476,0.8648808,0.20449017,18477,-391.0,1,28.73,28.73,0.0,0.0
18477,0.82514656,0.20449017,18478,-391.0,1,16.36,16.36,0.0,0.0
18478,2.1081035,0.22444427,18479,-386.0,2,95.02000000000001,47.510000000000005,0.0,0.0
18479,0.91340566,0.20449017,18480,-391.0,1,42.3,42.3,0.0,0.0
18480,0.82514656,0.20449017,18481,-390.0,1,17.7,17.7,0.0,0.0
18481,21.346344,0.54072547,18482,-14.0,8,262.13,32.76625,0.0,0.0
18482,13.853449,0.54072547,18483,-16.0,8,157.67,19.70875,50.06,1.0
18483,0.82514656,0.20449017,18484,-391.0,1,4.79,4.79,0.0,0.0
18484,0.92461026,0.21640766,18485,-372.0,2,28.73,14.365,0.0,0.0
18485,3.2244647,0.27470717,18486,-289.0,2,36.89,18.445,0.0,0.0
18486,14.728404,0.4210038,18487,-34.0,4,187.39999999999998,46.849999999999994,0.0,0.0
18487,0.82514656,0.20449017,18488,-391.0,1,15.36,15.36,0.0,0.0
18488,0.8648808,0.20449017,18489,-391.0,1,27.54,27.54,0.0,0.0
18489,0.82514656,0.20449017,18490,-391.0,1,10.77,10.77,0.0,0.0
18490,0.8648808,0.20449017,18491,-391.0,1,26.13,26.13,0.0,0.0
18491,0.8648808,0.20449017,18492,-391.0,1,27.34,27.34,0.0,0.0
18492,10.546219,0.27167222,18493,-3.0,2,102.36,51.18,0.0,0.0
18493,11.319926,0.4210038,18494,-12.0,4,136.82,34.205,0.0,0.0
18494,0.91340566,0.20449017,18495,-391.0,1,41.09,41.09,0.0,0.0
18495,15.017749,0.33991742,18496,-249.0,7,276.35,39.478571428571435,139.07,1.0
18496,3.5463557,0.29212183,18497,-272.0,4,53.25,13.3125,0.0,0.0
18497,7.0871964,0.3710665,18498,-76.0,5,79.95,15.99,0.0,0.0
18498,24.485323,0.51386607,18499,-70.0,7,449.9,64.27142857142857,76.44,1.0
18499,3.6816792,0.26568368,18500,-104.0,2,32.76,16.38,0.0,0.0
18500,0.8648808,0.20449017,18501,-383.0,1,20.78,20.78,0.0,0.0
18501,0.82514656,0.20449017,18502,-391.0,1,14.37,14.37,0.0,0.0
18502,0.82514656,0.20449017,18503,-379.0,1,14.96,14.96,0.0,0.0
18503,1.8347218,0.20383026,18504,-391.0,1,89.37,89.37,0.0,0.0
18504,4.67204,0.31587458,18505,-34.0,2,60.459999999999994,30.229999999999997,45.97,1.0
18505,1.0455781,0.21698706,18506,-369.0,3,47.690000000000005,15.896666666666668,0.0,0.0
18506,0.82514656,0.20449017,18507,-390.0,1,14.96,14.96,0.0,0.0
18507,4.8891506,0.28039083,18508,-140.0,3,61.48,20.493333333333332,0.0,0.0
18508,1.8347218,0.20383026,18509,-389.0,1,108.31,108.31,0.0,0.0
18509,7.553892,0.34665713,18510,-60.0,4,99.3,24.825,0.0,0.0
18510,0.82514656,0.20449017,18511,-391.0,1,9.98,9.98,0.0,0.0
18511,0.8648808,0.20449017,18512,-391.0,1,23.54,23.54,0.0,0.0
18512,3.6816792,0.28528398,18513,-53.0,2,35.23,17.615,0.0,0.0
18513,0.82514656,0.20449017,18514,-391.0,1,14.99,14.99,0.0,0.0
18514,5.905983,0.39177686,18515,-38.0,3,55.3,18.433333333333334,0.0,0.0
18515,3.6816792,0.2686053,18516,-88.0,2,51.72,25.86,0.0,0.0
18516,0.95241004,0.21640766,18517,-362.0,2,28.34,14.17,0.0,0.0
18517,3.2567253,0.27235612,18518,-263.0,2,32.76,16.38,0.0,0.0
18518,0.8648808,0.20449017,18519,-391.0,1,23.99,23.99,0.0,0.0
18519,4.8936257,0.32943544,18520,-57.0,4,49.46,12.365,17.99,1.0
18520,0.8648808,0.20449017,18521,-391.0,1,19.99,19.99,0.0,0.0
18521,2.403703,0.23907968,18522,-344.0,3,55.07,18.356666666666666,0.0,0.0
18522,0.8648808,0.20449017,18523,-391.0,1,19.95,19.95,0.0,0.0
18523,0.8648808,0.20449017,18524,-391.0,1,27.77,27.77,0.0,0.0
18524,0.8648808,0.20449017,18525,-391.0,1,19.99,19.99,0.0,0.0
18525,2.285893,0.22444427,18526,-361.0,4,222.20999999999998,55.552499999999995,0.0,0.0
18526,0.82514656,0.20449017,18527,-391.0,1,13.9,13.9,0.0,0.0
18527,0.8648808,0.20449017,18528,-391.0,1,21.54,21.54,0.0,0.0
18528,0.8648808,0.20449017,18529,-391.0,1,21.54,21.54,40.46,1.0
18529,8.094069,0.323338,18530,-170.0,3,211.28,70.42666666666666,0.0,0.0
18530,11.477161,0.4210038,18531,-26.0,5,169.27,33.854,0.0,0.0
18531,56.84164,0.6538973,18532,-26.0,10,517.85,51.785000000000004,107.44999999999999,1.0
18532,0.8648808,0.20449017,18533,-383.0,1,27.77,27.77,0.0,0.0
18533,0.82514656,0.20449017,18534,-391.0,1,15.96,15.96,0.0,0.0
18534,1.6660974,0.20773882,18535,-391.0,1,52.71,52.71,0.0,0.0
18535,1.6660974,0.20449017,18536,-391.0,1,51.55,51.55,0.0,0.0
18536,7.8868017,0.35091507,18537,-97.0,5,105.08,21.016,0.0,0.0
18537,0.82514656,0.20449017,18538,-391.0,1,15.36,15.36,0.0,0.0
18538,0.82514656,0.20449017,18539,-391.0,1,11.7,11.7,0.0,0.0
18539,12.167849,0.35444796,18540,-87.0,4,186.76999999999998,46.692499999999995,15.49,1.0
18540,1.5882004,0.29480076,18541,-348.0,2,31.32,15.66,27.98,1.0
18541,2.6584208,0.23984136,18542,-339.0,2,69.36,34.68,0.0,0.0
18542,0.8648808,0.20449017,18543,-391.0,1,23.54,23.54,0.0,0.0
18543,0.82514656,0.20449017,18544,-391.0,1,14.37,14.37,0.0,0.0
18544,0.82514656,0.20449017,18545,-391.0,1,9.99,9.99,0.0,0.0
18545,0.82514656,0.20449017,18546,-391.0,1,15.36,15.36,0.0,0.0
18546,36.050514,0.5145343,18547,-9.0,7,447.6,63.94285714285714,0.0,0.0
18547,0.82514656,0.20449017,18548,-391.0,1,10.77,10.77,0.0,0.0
18548,0.82514656,0.20449017,18549,-391.0,1,15.36,15.36,0.0,0.0
18549,2.1993222,0.23947372,18550,-355.0,3,89.37,29.790000000000003,0.0,0.0
18550,1.000935,0.21698706,18551,-365.0,2,47.88,23.94,0.0,0.0
18551,4.8084826,0.3137047,18552,-134.0,3,44.83,14.943333333333333,0.0,0.0
18552,0.8648808,0.20449017,18553,-391.0,1,30.92,30.92,0.0,0.0
18553,0.82514656,0.20449017,18554,-391.0,1,14.37,14.37,0.0,0.0
18554,0.8648808,0.20449017,18555,-391.0,1,27.97,27.97,0.0,0.0
18555,2.1668208,0.22444427,18556,-365.0,3,89.83,29.94333333333333,0.0,0.0
18556,0.82514656,0.20449017,18557,-391.0,1,13.97,13.97,0.0,0.0
18557,0.82514656,0.20449017,18558,-391.0,1,12.77,12.77,0.0,0.0
18558,0.8648808,0.20449017,18559,-391.0,1,32.73,32.73,0.0,0.0
18559,0.8648808,0.20449017,18560,-391.0,1,29.73,29.73,0.0,0.0
18560,0.91340566,0.20449017,18561,-391.0,1,42.12,42.12,0.0,0.0
18561,0.82514656,0.20449017,18562,-387.0,1,14.96,14.96,0.0,0.0
18562,2.0663328,0.24187514,18563,-348.0,2,56.74,28.37,0.0,0.0
18563,9.325287,0.2872374,18564,-133.0,2,97.07000000000001,48.535000000000004,0.0,0.0
18564,0.8648808,0.20449017,18565,-391.0,1,19.99,19.99,0.0,0.0
18565,0.82514656,0.20449017,18566,-391.0,1,19.16,19.16,0.0,0.0
18566,3.6816792,0.2686053,18567,-90.0,2,37.44,18.72,0.0,0.0
18567,0.82514656,0.20449017,18568,-391.0,1,15.7,15.7,0.0,0.0
18568,0.8648808,0.20449017,18569,-391.0,1,28.98,28.98,0.0,0.0
18569,0.8648808,0.20449017,18570,-389.0,1,35.96,35.96,0.0,0.0
18570,0.8648808,0.20449017,18571,-391.0,1,26.99,26.99,0.0,0.0
18571,0.82514656,0.20449017,18572,-391.0,1,11.77,11.77,0.0,0.0
18572,36.050514,0.48238963,18573,-27.0,6,447.82,74.63666666666667,59.94,1.0
18573,0.92461026,0.22686622,18574,-383.0,2,14.75,7.375,0.0,0.0
18574,0.82514656,0.20449017,18575,-391.0,1,12.49,12.49,0.0,0.0
18575,0.8648808,0.20449017,18576,-391.0,1,26.73,26.73,0.0,0.0
18576,0.91340566,0.20449017,18577,-391.0,1,41.71,41.71,0.0,0.0
18577,6.7973804,0.30822608,18578,-17.0,2,77.87,38.935,0.0,0.0
18578,0.82514656,0.20449017,18579,-391.0,1,15.36,15.36,0.0,0.0
18579,43.084858,0.5695684,18580,-69.0,18,1142.25,63.458333333333336,60.97,1.0
18580,7.7933717,0.407505,18581,-32.0,3,80.41,26.80333333333333,0.0,0.0
18581,0.82514656,0.20449017,18582,-391.0,1,14.96,14.96,0.0,0.0
18582,0.82514656,0.20449017,18583,-391.0,1,13.97,13.97,0.0,0.0
18583,11.3106,0.27167222,18584,-10.0,2,135.15,67.575,0.0,0.0
18584,3.5965366,0.27700686,18585,-146.0,2,23.240000000000002,11.620000000000001,0.0,0.0
18585,9.317309,0.35242012,18586,-153.0,6,193.22,32.20333333333333,0.0,0.0
18586,0.82514656,0.20449017,18587,-391.0,1,12.97,12.97,0.0,0.0
18587,5.9889994,0.39177686,18588,-18.0,3,56.72,18.906666666666666,0.0,0.0
18588,7.4993515,0.33068252,18589,-198.0,3,137.01,45.669999999999995,0.0,0.0
18589,3.2567253,0.27749482,18590,-209.0,2,29.93,14.965,12.58,1.0
18590,8.043088,0.3390803,18591,-219.0,5,214.23000000000002,42.846000000000004,110.94999999999999,1.0
18591,2.325163,0.24956688,18592,-346.0,3,77.8,25.933333333333334,0.0,0.0
18592,5.1965933,0.24283819,18593,-322.0,2,143.68,71.84,0.0,0.0
18593,15.45998,0.43990383,18594,-118.0,10,292.07,29.207,0.0,0.0
18594,6.1917176,0.43836406,18595,-34.0,4,72.13,18.0325,0.0,0.0
18595,0.8648808,0.20449017,18596,-391.0,1,21.74,21.74,0.0,0.0
18596,0.82514656,0.20449017,18597,-391.0,1,16.74,16.74,0.0,0.0
18597,5.1793613,0.42233837,18598,-55.0,4,68.88,17.22,15.49,1.0
18598,6.315541,0.3257652,18599,-192.0,3,114.71,38.236666666666665,0.0,0.0
18599,6.1917176,0.40152174,18600,-17.0,3,72.32,24.106666666666666,11.49,1.0
18600,0.91340566,0.20449017,18601,-379.0,1,44.53,44.53,0.0,0.0
18601,0.82514656,0.20449017,18602,-389.0,1,15.36,15.36,0.0,0.0
18602,3.5965366,0.31243125,18603,-129.0,2,29.479999999999997,14.739999999999998,0.0,0.0
18603,4.365467,0.23782966,18604,-341.0,2,183.81,91.905,129.96,1.0
18604,0.8648808,0.20449017,18605,-391.0,1,19.95,19.95,0.0,0.0
18605,1.8347218,0.20383026,18606,-391.0,1,114.54,114.54,0.0,0.0
18606,0.82514656,0.20449017,18607,-391.0,1,15.76,15.76,0.0,0.0
18607,6.9305024,0.32318923,18608,-32.0,2,80.65,40.325,14.49,1.0
18608,1.8049731,0.20383026,18609,-390.0,1,163.39,163.39,0.0,0.0
18609,0.82514656,0.20449017,18610,-391.0,1,11.77,11.77,0.0,0.0
18610,1.8347218,0.24178515,18611,-391.0,1,57.48,57.48,39.47,1.0
18611,11.081799,0.42842397,18612,-130.0,6,119.98,19.996666666666666,0.0,0.0
18612,6.1917176,0.39177686,18613,-8.0,3,66.28,22.093333333333334,0.0,0.0
18613,120.53602,0.7412548,18614,-4.0,13,1339.46,103.03538461538461,303.17,1.0
18614,15.57281,0.54072547,18615,-52.0,7,233.26,33.32285714285714,22.98,1.0
18615,0.8648808,0.20449017,18616,-391.0,1,19.99,19.99,0.0,0.0
18616,7.8868017,0.3440985,18617,-105.0,3,102.55,34.18333333333333,27.48,1.0
18617,7.5373635,0.3245379,18618,-211.0,10,322.27,32.227,0.0,0.0
18618,56.84164,0.65592176,18619,-31.0,19,551.79,29.041578947368418,69.33,1.0
18619,4.8084826,0.3105008,18620,-111.0,3,30.43,10.143333333333333,0.0,0.0
18620,0.82514656,0.20449017,18621,-391.0,1,11.77,11.77,0.0,0.0
18621,15.729401,0.4210038,18622,-5.0,5,189.18,37.836,0.0,0.0
18622,23.774416,0.5880443,18623,-40.0,13,332.29999999999995,25.561538461538458,40.97,1.0
18623,0.82514656,0.20449017,18624,-391.0,1,13.97,13.97,0.0,0.0
18624,3.9856014,0.27452675,18625,-177.0,5,72.3,14.459999999999999,38.49,1.0
18625,0.82514656,0.20449017,18626,-391.0,1,15.96,15.96,0.0,0.0
18626,6.1917176,0.43836406,18627,-7.0,5,73.21000000000001,14.642000000000001,0.0,0.0
18627,0.82514656,0.20449017,18628,-391.0,1,14.96,14.96,0.0,0.0
18628,11.629915,0.35910845,18629,-157.0,6,284.64,47.44,0.0,0.0
18629,3.189888,0.24728023,18630,-305.0,2,67.83,33.915,0.0,0.0
18630,0.91340566,0.20449017,18631,-391.0,1,48.84,48.84,0.0,0.0
18631,0.82514656,0.20449017,18632,-390.0,1,6.77,6.77,0.0,0.0
18632,0.82514656,0.20449017,18633,-391.0,1,13.97,13.97,0.0,0.0
18633,1.8347218,0.20383026,18634,-390.0,1,93.76,93.76,0.0,0.0
18634,0.82514656,0.20449017,18635,-390.0,1,14.79,14.79,0.0,0.0
18635,1.8347218,0.20383026,18636,-390.0,1,73.63,73.63,0.0,0.0
18636,0.82514656,0.20449017,18637,-391.0,1,11.77,11.77,0.0,0.0
18637,37.385437,0.55156106,18638,-85.0,19,807.04,42.47578947368421,170.75,1.0
18638,3.4718916,0.27436417,18639,-296.0,5,86.46,17.291999999999998,0.0,0.0
18639,3.2567253,0.2838588,18640,-244.0,2,25.740000000000002,12.870000000000001,0.0,0.0
18640,1.8347218,0.20383026,18641,-390.0,1,112.76,112.76,0.0,0.0
18641,0.82514656,0.20449017,18642,-390.0,1,14.96,14.96,0.0,0.0
18642,21.348087,0.6812132,18643,-12.0,12,244.87,20.405833333333334,19.49,1.0
18643,3.878291,0.27880415,18644,-282.0,2,67.48,33.74,0.0,0.0
18644,0.8648808,0.20449017,18645,-390.0,1,36.51,36.51,0.0,0.0
18645,0.91340566,0.20449017,18646,-390.0,1,43.31,43.31,0.0,0.0
18646,0.8648808,0.20449017,18647,-390.0,1,23.74,23.74,0.0,0.0
18647,14.905456,0.51148516,18648,-26.0,6,147.48,24.58,0.0,0.0
18648,9.607284,0.3440985,18649,-115.0,3,159.51,53.169999999999995,0.0,0.0
18649,1.8347218,0.20773882,18650,-390.0,1,55.1,55.1,0.0,0.0
18650,4.432606,0.24283819,18651,-330.0,3,213.04,71.01333333333334,0.0,0.0
18651,0.82514656,0.20449017,18652,-389.0,1,15.36,15.36,0.0,0.0
18652,6.74743,0.2872374,18653,-144.0,2,84.19,42.095,0.0,0.0
18653,3.3610263,0.27880415,18654,-281.0,2,56.06999999999999,28.034999999999997,28.98,1.0
18654,8.882343,0.35078347,18655,-155.0,5,160.26999999999998,32.053999999999995,0.0,0.0
18655,3.2567253,0.27235612,18656,-240.0,2,29.729999999999997,14.864999999999998,0.0,0.0
18656,1.8347218,0.20383026,18657,-390.0,1,72.24,72.24,0.0,0.0
18657,16.399883,0.6098237,18658,-42.0,11,217.29,19.753636363636364,46.239999999999995,1.0
18658,1.6660974,0.20773882,18659,-390.0,1,54.54,54.54,0.0,0.0
18659,9.147393,0.39713356,18660,-49.0,5,127.78999999999999,25.558,0.0,0.0
18660,1.6660974,0.20773882,18661,-390.0,1,52.46,52.46,0.0,0.0
18661,0.91340566,0.20449017,18662,-390.0,1,46.53,46.53,0.0,0.0
18662,12.250227,0.35444796,18663,-71.0,4,185.39,46.3475,0.0,0.0
18663,2.6446948,0.24232993,18664,-331.0,2,59.98,29.99,0.0,0.0
18664,0.82514656,0.20449017,18665,-390.0,1,12.77,12.77,0.0,0.0
18665,7.4667864,0.3932539,18666,-55.0,4,85.97,21.4925,0.0,0.0
18666,0.8648808,0.20449017,18667,-390.0,1,31.77,31.77,0.0,0.0
18667,22.412853,0.6358976,18668,-38.0,11,322.25,29.295454545454547,14.99,1.0
18668,0.82514656,0.20449017,18669,-389.0,1,14.37,14.37,0.0,0.0
18669,0.8648808,0.20449017,18670,-390.0,1,21.7,21.7,0.0,0.0
18670,3.2567253,0.27749482,18671,-217.0,2,34.34,17.17,0.0,0.0
18671,0.91340566,0.20449017,18672,-390.0,1,40.53,40.53,0.0,0.0
18672,3.3287656,0.27880415,18673,-286.0,2,48.67999999999999,24.339999999999996,0.0,0.0
18673,6.719534,0.2901587,18674,-283.0,2,117.71000000000001,58.855000000000004,0.0,0.0
18674,5.8130536,0.24283819,18675,-328.0,4,486.53999999999996,121.63499999999999,0.0,0.0
18675,0.82514656,0.20449017,18676,-390.0,1,10.77,10.77,0.0,0.0
18676,1.6660974,0.20449017,18677,-390.0,1,51.66,51.66,0.0,0.0
18677,0.82514656,0.20449017,18678,-390.0,1,14.7,14.7,0.0,0.0
18678,0.8648808,0.20449017,18679,-390.0,1,26.99,26.99,0.0,0.0
18679,0.82514656,0.20449017,18680,-390.0,1,15.76,15.76,0.0,0.0
18680,0.82514656,0.20449017,18681,-390.0,1,11.77,11.77,0.0,0.0
18681,1.8347218,0.20383026,18682,-390.0,1,135.93,135.93,0.0,0.0
18682,6.719534,0.29597205,18683,-200.0,2,121.33,60.665,0.0,0.0
18683,0.82514656,0.20449017,18684,-390.0,1,13.97,13.97,0.0,0.0
18684,3.5965366,0.2686053,18685,-112.0,2,48.239999999999995,24.119999999999997,0.0,0.0
18685,3.2567253,0.27235612,18686,-244.0,2,29.92,14.96,0.0,0.0
18686,0.8648808,0.20449017,18687,-390.0,1,22.99,22.99,0.0,0.0
18687,6.6516547,0.33991742,18688,-249.0,6,205.99,34.33166666666667,0.0,0.0
18688,9.439686,0.4210038,18689,-7.0,4,122.82,30.705,0.0,0.0
18689,4.8084826,0.3137047,18690,-137.0,3,52.6,17.533333333333335,0.0,0.0
18690,0.82514656,0.20449017,18691,-390.0,1,14.37,14.37,0.0,0.0
18691,0.91340566,0.20449017,18692,-390.0,1,50.71,50.71,0.0,0.0
18692,6.1917176,0.40152174,18693,-31.0,3,75.55,25.183333333333334,0.0,0.0
18693,3.2567253,0.27389157,18694,-280.0,2,40.7,20.35,0.0,0.0
18694,4.874364,0.36913243,18695,-159.0,3,65.18,21.72666666666667,24.46,1.0
18695,11.319926,0.4210038,18696,-15.0,5,132.99,26.598000000000003,0.0,0.0
18696,0.8648808,0.20449017,18697,-390.0,1,27.73,27.73,0.0,0.0
18697,0.91340566,0.20449017,18698,-390.0,1,40.74,40.74,0.0,0.0
